oa_code,LOAC_supgrp_cd,KMeans_60pca,Queens_SFCM_60kvars,KNN8_SFCM_60kvars,MDT_SFCM_60kvars,Queens_SFCM_60pca,KNN8_SFCM_60pca,MDT_SFCM_60pca,Queens_GCN_167zscores,KNN8_GCN_167zscores,MDT_GCN_167zscores,Queens_GSCN_MeanAgg_167zscores,Queens_GSCN_MeanAgg_60kvars,Queens_GSonly_MeanAgg_167zscores,KNN8_GSCN_AttentionalAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores_RW8,KNN8_GSCN_MaxPoolingAgg_167zscores_RW28,KNN8_GSCN_MeanAgg_167zscores,KNN8_GSCN_MeanAgg_60kvars,KNN8_GSCN_MeanPoolingAgg_167zscores,KNN8_GSonly_MeanAgg_167zscores,KNN8_Att2Vec_167zscores,KNN8_Node2Vec_167zscores,MDT_GSCN_MeanAgg_167zscores,MDT_GSCN_MeanAgg_60kvars,Queens_NAGAE_d1,KNN8_NAGAE_d1,MDT_NAGAE_d1,Queens_NAGAE_d2,KNN8_NAGAE_d2,MDT_NAGAE_d2
E00023244,G,5,0,0,4,2,2,1,0,3,3,2,7,5,7,3,0,0,6,0,3,2,7,0,3,3,7,3,1,2,1,0
E00023245,G,5,0,0,4,2,2,2,5,7,7,3,6,5,3,3,0,0,7,0,3,2,7,6,1,3,7,3,5,2,1,3
E00023246,E,5,0,0,4,2,2,1,5,7,7,3,0,5,3,3,0,0,7,4,3,2,7,7,1,3,1,5,6,1,1,3
E00023247,G,5,0,0,4,2,2,1,0,3,2,3,0,5,7,3,0,0,6,0,3,2,7,0,3,3,7,3,1,2,1,0
E00023248,G,0,0,0,4,2,2,2,5,7,7,3,5,5,3,3,0,5,7,4,5,2,2,4,7,3,7,3,6,2,1,3
E00023249,D,5,2,2,4,2,2,1,0,3,1,2,7,5,7,5,2,6,6,0,0,2,3,0,3,3,7,3,1,2,1,0
E00023250,G,5,0,0,4,2,2,1,5,7,7,3,7,5,3,3,0,0,6,0,3,2,7,0,3,3,7,3,1,2,1,0
E00023251,B,5,0,0,4,2,2,2,5,7,7,3,7,5,7,3,0,0,7,0,5,2,6,6,1,3,1,3,6,2,1,3
E00023252,G,5,0,0,4,2,2,2,5,7,0,3,7,5,3,3,0,0,6,0,3,2,7,7,5,3,7,3,1,1,1,3
E00023253,G,5,0,0,4,2,2,1,5,7,7,3,6,5,3,3,0,4,6,4,3,2,5,5,7,3,7,0,1,1,2,3
E00023254,F,7,2,2,4,1,1,1,3,0,0,2,5,5,7,7,5,7,2,4,1,2,3,0,4,3,7,3,3,0,2,0
E00023255,F,7,4,4,4,0,1,1,3,0,0,2,6,5,5,5,2,2,2,6,1,2,3,0,4,3,7,0,3,0,2,0
E00023256,C,7,4,5,4,0,1,1,3,0,0,5,4,5,7,7,5,7,2,4,1,2,3,0,4,3,7,3,3,0,2,0
E00023257,C,4,5,5,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,4,1,2,3,5,4,3,3,0,3,1,5,0
E00023258,C,5,5,0,4,1,1,1,3,0,0,3,6,5,7,7,5,7,6,4,1,2,3,0,4,3,7,3,1,1,2,0
E00023259,E,5,0,0,4,2,2,1,7,7,6,3,0,5,3,3,0,0,7,0,3,2,7,7,1,3,1,5,6,2,1,3
E00023260,G,4,0,0,4,5,5,1,5,7,7,3,4,4,0,4,7,4,3,4,7,2,6,6,1,3,5,5,1,1,5,0
E00023261,C,4,5,5,4,5,5,1,2,5,7,5,5,5,2,4,7,4,3,4,7,2,4,5,0,3,3,4,3,1,5,0
E00023262,E,5,0,2,4,1,1,1,3,0,0,5,4,5,1,3,0,0,6,4,0,2,3,0,7,3,7,3,1,0,2,0
E00023263,G,3,0,0,4,2,2,1,5,7,7,3,5,5,1,3,0,0,7,4,3,2,5,4,1,3,5,3,5,1,5,3
E00023264,C,4,5,5,4,5,5,1,2,5,1,6,5,4,0,4,7,4,3,4,7,2,6,5,5,3,3,4,3,1,5,0
E00023265,B,0,0,0,4,3,2,2,5,7,7,3,0,5,3,2,6,3,4,0,5,2,2,4,1,3,1,3,5,5,1,3
E00023266,B,0,3,0,4,3,2,2,5,7,1,3,7,5,3,3,0,1,7,0,5,2,2,7,1,3,1,3,5,5,1,3
E00023267,G,7,0,0,4,0,0,1,3,0,7,5,4,5,1,7,5,7,6,4,1,2,7,0,7,3,7,3,3,0,2,0
E00023268,G,0,0,0,4,2,2,1,5,7,5,3,4,5,1,3,0,0,7,4,5,2,5,4,7,3,5,5,5,1,1,3
E00023269,G,4,0,0,4,2,2,1,5,7,7,3,4,5,3,3,0,0,3,4,3,2,4,5,4,3,7,3,1,1,1,3
E00023270,C,4,5,5,4,5,5,1,2,5,2,6,4,4,0,4,7,1,3,4,7,2,6,5,5,3,3,4,1,1,1,3
E00023271,G,1,0,0,4,2,2,2,5,7,7,3,0,5,7,3,0,0,7,0,5,2,7,7,1,3,5,5,5,1,1,3
E00023272,G,5,0,0,4,2,2,1,5,7,1,3,6,5,3,3,0,0,7,4,3,2,7,7,1,3,7,5,6,2,1,3
E00023273,B,0,0,0,4,3,3,2,5,7,7,3,7,5,3,2,6,3,4,0,5,2,2,4,1,3,1,3,5,2,1,3
E00023274,E,5,0,0,4,2,2,1,5,7,7,3,6,5,3,3,0,7,6,0,3,2,7,0,4,3,7,5,1,2,1,0
E00023275,G,4,0,0,2,2,2,2,5,7,3,3,6,4,3,4,7,1,3,0,3,2,4,6,1,3,5,5,1,1,1,3
E00023276,E,5,0,0,4,2,2,1,5,7,7,3,0,5,3,3,0,0,6,0,0,2,7,0,4,3,7,5,1,2,1,0
E00023277,F,7,4,4,4,0,0,1,3,0,0,5,6,5,1,7,5,5,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023278,F,7,4,4,4,0,0,1,3,0,0,5,6,5,5,5,2,6,2,1,1,2,3,0,4,1,7,0,1,0,2,0
E00023279,F,7,4,4,4,0,0,1,3,0,0,5,3,5,1,7,5,7,0,3,1,2,3,2,6,0,0,0,3,0,2,0
E00023280,F,7,4,4,4,0,0,1,7,1,4,5,0,5,1,7,5,7,2,6,1,2,3,0,4,5,0,0,3,0,2,0
E00023281,E,7,4,4,4,0,0,1,3,0,0,5,4,5,1,5,2,6,2,6,0,2,3,0,4,3,0,0,1,0,2,0
E00023282,F,7,4,4,4,0,0,1,3,0,0,5,1,5,1,7,5,5,0,4,1,2,3,2,4,3,0,0,3,0,2,0
E00023283,F,7,4,4,4,0,0,1,3,0,0,5,6,5,1,7,5,7,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023284,E,6,2,2,4,1,1,1,3,0,0,5,6,5,5,5,2,2,2,6,0,2,3,0,3,3,7,0,1,0,2,0
E00023285,E,6,2,2,4,1,1,1,3,0,0,2,7,5,5,5,2,0,2,6,0,2,3,0,3,3,7,0,1,0,2,0
E00023286,F,7,4,4,4,0,0,1,1,4,2,5,4,5,1,7,5,4,0,3,1,2,1,2,6,1,0,0,3,0,2,0
E00023287,F,7,4,4,4,0,0,1,3,0,4,5,5,5,1,7,5,7,0,6,1,2,3,0,6,0,0,0,3,0,2,0
E00023288,E,7,4,4,4,1,0,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,7,1,7,3,0,0,1,0,2,0
E00023289,E,5,2,2,4,1,1,1,3,0,0,6,5,5,3,0,4,1,3,0,3,2,7,7,5,3,0,0,5,0,2,0
E00023290,E,5,4,4,4,0,0,1,3,0,0,5,6,5,1,5,2,6,2,6,0,2,3,0,4,3,0,0,1,0,2,0
E00023291,E,7,2,2,4,1,1,1,3,0,0,5,6,5,5,5,2,6,2,6,0,2,3,0,3,3,7,0,1,0,2,0
E00023292,F,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,3,1,2,3,0,4,3,0,0,3,0,2,0
E00023293,F,7,4,4,4,0,0,1,1,4,6,5,5,5,1,7,5,7,0,7,1,2,1,2,6,1,0,0,3,0,5,0
E00023294,F,7,4,4,4,0,0,1,1,4,6,5,4,5,1,7,5,7,0,3,1,2,1,2,6,7,0,0,3,0,5,0
E00023295,F,7,4,4,6,0,0,1,1,4,2,5,3,5,1,7,5,4,0,1,1,2,1,2,6,2,0,0,3,0,5,0
E00023296,F,7,4,4,4,0,0,1,3,0,2,5,5,5,1,7,5,7,0,6,1,2,3,2,4,4,0,0,3,0,2,0
E00023297,H,7,6,4,6,0,0,1,1,4,1,5,3,5,1,7,5,5,0,3,1,2,1,2,6,2,0,0,3,0,5,0
E00023298,E,7,4,4,4,0,0,1,3,0,0,5,0,5,1,5,2,6,2,6,0,2,3,0,3,3,0,0,1,0,2,0
E00023299,H,7,4,4,6,0,0,1,1,4,2,5,5,5,1,7,5,7,0,2,1,2,1,2,6,2,0,0,3,0,5,0
E00023300,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,5,2,6,0,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023301,F,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,4,1,2,3,2,6,3,0,0,3,0,2,0
E00023302,F,7,4,4,4,0,0,1,7,1,4,5,4,5,1,7,5,7,0,3,1,2,3,2,6,1,0,0,3,0,2,0
E00023303,F,6,4,4,4,0,0,1,3,0,0,5,4,5,5,5,2,6,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023304,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,6,1,2,3,0,6,3,0,0,1,0,2,0
E00023305,F,7,2,2,4,1,1,1,7,1,4,2,6,5,5,5,2,6,2,6,0,2,3,0,4,7,7,3,1,0,2,0
E00023306,E,6,2,2,1,1,1,1,3,0,0,2,7,5,7,5,2,6,2,6,0,2,3,0,3,3,7,0,1,0,2,0
E00023307,F,7,4,4,4,0,0,1,7,1,4,5,5,5,1,7,5,4,0,3,1,2,3,2,6,0,0,0,3,0,2,0
E00023308,E,7,4,4,4,0,1,1,3,0,0,5,6,5,1,7,5,7,0,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023309,F,7,4,4,4,0,0,1,3,0,3,5,6,5,1,7,5,3,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023310,E,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023311,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,1,0,3,1,2,1,2,6,3,0,0,3,0,2,0
E00023312,E,5,2,2,4,1,1,1,3,0,0,5,0,5,1,7,5,1,6,6,0,2,7,7,4,3,7,0,5,0,2,0
E00023313,F,7,4,4,4,0,0,1,3,0,0,5,0,5,1,7,5,6,0,6,1,2,3,0,4,3,0,0,3,0,2,0
E00023314,F,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,6,0,3,1,2,1,2,6,1,0,0,3,0,2,0
E00023315,F,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,3,1,2,1,2,6,1,0,0,3,0,2,0
E00023316,F,6,4,4,4,1,1,1,3,0,0,2,0,5,5,5,2,6,2,7,0,2,3,0,3,3,7,0,1,0,2,0
E00023317,E,7,2,2,4,1,1,1,3,0,6,5,6,5,5,5,2,6,2,6,0,2,3,0,4,3,7,0,1,0,2,0
E00023318,E,7,4,2,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023319,F,7,4,4,4,0,0,1,3,0,0,5,6,5,5,7,5,2,2,6,1,2,3,0,4,5,0,0,1,0,2,0
E00023320,F,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,3,1,2,1,2,6,5,0,0,3,0,2,0
E00023321,D,6,1,1,1,1,1,1,3,0,1,5,0,5,5,5,2,6,2,6,0,2,3,0,3,6,7,0,1,0,2,0
E00023322,A,2,4,2,6,0,0,0,1,4,2,5,5,5,1,6,3,5,0,4,1,2,1,2,6,3,0,0,3,0,5,0
E00023323,F,7,4,2,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,7,1,2,0,3,4,3,0,0,3,0,5,0
E00023324,G,3,4,2,4,0,2,1,5,7,5,6,4,5,2,1,1,2,1,4,3,2,4,5,7,3,0,3,5,0,2,4
E00023325,F,7,2,2,4,2,1,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,7,2,4,3,0,0,3,0,2,0
E00023326,F,7,2,4,4,0,0,1,3,0,0,5,6,5,1,7,5,7,0,6,1,2,0,0,4,7,0,0,3,0,5,0
E00023327,F,7,4,4,4,0,0,1,3,0,0,5,5,5,5,7,5,7,0,2,1,2,1,2,6,1,0,0,3,0,2,0
E00023328,D,6,2,2,4,1,1,1,3,0,0,5,2,5,1,5,2,6,2,6,0,2,3,0,3,6,0,0,1,0,5,0
E00023329,E,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,1,0,6,1,2,7,0,4,3,0,0,1,0,5,0
E00023330,B,5,2,2,4,1,1,1,3,0,0,5,7,5,7,3,0,0,6,0,0,2,7,0,3,6,0,3,1,0,5,0
E00023331,E,5,2,2,4,1,1,1,3,0,0,5,4,5,1,3,0,0,6,4,3,2,7,7,4,3,7,3,6,0,2,0
E00023332,G,5,2,2,4,2,2,1,3,0,0,5,6,5,7,3,0,4,6,0,3,2,7,7,1,3,0,0,5,0,5,4
E00023333,E,7,2,2,4,0,1,1,3,0,0,5,6,5,1,7,5,7,2,6,1,2,3,0,4,3,0,0,1,0,5,0
E00023334,E,5,2,2,4,0,2,1,3,0,0,5,2,5,3,3,0,0,6,0,3,2,7,7,4,3,0,0,5,0,5,4
E00023335,E,6,2,2,4,0,1,1,3,0,0,5,6,5,7,5,2,6,2,6,0,2,3,0,3,3,0,0,1,0,5,0
E00023337,G,0,0,2,4,2,2,1,5,7,7,3,6,5,3,2,6,3,7,4,5,2,6,4,1,3,0,3,5,1,1,4
E00023338,H,2,4,4,6,0,0,1,1,4,2,5,3,5,2,6,3,3,0,3,1,2,1,2,2,0,0,3,3,1,5,0
E00023339,G,0,0,0,4,2,2,1,5,7,7,3,6,5,3,2,6,3,4,0,5,2,2,4,7,3,7,3,5,1,1,4
E00023340,B,0,0,0,4,3,3,1,5,7,7,3,7,5,3,3,0,0,7,0,5,2,2,7,1,3,1,3,5,1,1,4
E00023341,G,1,2,2,4,2,2,1,3,0,0,5,1,5,1,7,5,7,7,4,3,2,5,7,7,0,0,3,5,1,2,4
E00023342,B,0,0,0,4,3,3,1,5,7,7,6,7,5,3,2,6,5,4,0,5,2,2,4,1,3,1,5,5,5,1,4
E00023343,G,4,0,0,4,3,3,1,5,7,7,6,5,5,2,4,7,4,3,4,3,2,4,5,5,3,5,5,5,1,1,4
E00023344,F,7,4,4,6,0,0,1,3,0,0,5,5,5,1,7,5,7,0,3,1,2,1,2,6,2,0,5,3,0,2,0
E00023345,B,5,0,0,4,2,2,1,6,7,7,3,7,5,3,3,0,6,7,0,3,2,7,7,1,6,5,5,5,1,1,4
E00023346,G,0,0,0,4,3,3,2,5,7,7,3,6,5,3,2,6,3,4,0,5,2,2,4,1,3,5,5,5,1,1,4
E00023347,E,5,0,0,4,3,2,1,5,7,3,3,0,5,1,3,0,0,6,0,0,2,7,7,1,3,5,5,5,5,1,4
E00023348,B,0,3,3,4,3,3,1,5,7,7,3,7,5,3,2,6,3,4,0,5,2,2,4,1,3,5,5,5,1,1,4
E00023349,B,5,2,2,4,2,2,1,5,7,7,3,0,5,3,3,0,0,7,0,3,2,7,7,1,3,7,3,5,1,2,4
E00023350,G,4,0,0,4,2,2,1,5,7,7,3,5,5,2,2,6,3,7,4,3,2,4,5,1,3,5,5,5,1,1,4
E00023351,D,5,2,2,4,0,1,1,3,0,0,5,0,5,3,7,5,7,6,0,3,2,7,0,3,6,0,0,5,0,2,0
E00023352,B,5,0,0,4,2,2,1,5,7,7,3,0,5,3,3,0,0,7,0,3,2,7,4,1,6,5,5,5,1,1,4
E00023353,G,5,2,2,4,2,2,1,5,7,7,3,0,5,3,3,0,0,6,0,3,2,7,7,1,3,5,5,5,1,2,4
E00023354,E,7,2,2,4,1,1,1,3,0,1,5,5,5,1,7,5,2,0,6,1,2,7,0,4,3,7,5,1,1,2,0
E00023355,E,7,2,2,4,1,1,1,3,0,0,5,6,5,1,7,5,1,6,6,1,2,7,0,4,3,0,5,1,0,2,0
E00023356,E,5,4,4,4,0,1,1,3,0,0,5,0,5,7,5,2,6,2,6,0,2,7,0,3,3,0,0,1,0,2,0
E00023357,F,7,2,2,4,2,1,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,7,0,4,3,7,3,1,1,2,0
E00023358,F,6,2,2,4,1,1,1,3,0,0,5,6,5,1,7,5,7,2,6,1,2,3,0,3,3,7,0,1,0,2,0
E00023359,E,5,2,2,4,1,0,1,3,0,0,5,6,5,1,5,2,6,2,6,1,2,3,0,4,3,0,3,1,0,2,0
E00023360,D,7,1,2,4,1,1,1,3,0,1,5,6,5,1,7,5,7,2,6,1,2,3,0,3,3,7,0,1,0,2,0
E00023361,E,5,2,2,4,0,1,1,3,0,0,5,0,5,7,3,0,2,6,0,3,2,7,0,3,3,0,3,5,0,2,0
E00023362,F,7,2,2,4,1,1,1,3,0,0,5,4,5,1,7,5,7,2,6,1,2,3,0,4,3,7,0,1,0,2,0
E00023363,E,7,2,2,4,1,1,1,3,0,0,5,4,5,1,7,5,0,0,6,1,2,7,0,4,3,7,0,1,0,2,0
E00023364,D,6,2,2,4,1,1,1,3,0,0,5,6,5,1,5,2,6,2,6,0,2,3,0,3,3,7,3,1,0,2,0
E00023365,B,5,2,2,4,1,1,1,3,0,0,3,7,5,3,3,0,2,7,0,5,2,7,7,1,3,7,0,5,0,2,4
E00023366,E,5,2,2,4,1,1,1,3,0,3,3,6,5,1,3,0,0,0,4,3,2,7,0,4,3,7,3,1,0,2,0
E00023368,F,7,4,4,4,0,0,1,3,0,0,5,6,5,1,7,5,7,2,7,1,2,3,0,4,2,0,0,3,0,2,0
E00023369,A,7,4,2,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,1,2,4,3,0,0,3,0,5,0
E00023370,F,7,4,4,6,0,0,1,7,1,4,5,4,5,1,7,5,7,0,1,1,2,1,2,6,2,0,5,3,0,2,0
E00023371,F,7,4,4,6,0,0,1,1,4,2,5,5,5,1,7,5,0,0,3,1,2,1,2,6,2,0,5,3,0,2,0
E00023372,F,7,4,2,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,3,1,2,5,2,6,3,0,0,3,0,5,0
E00023373,F,7,4,4,6,0,0,1,1,4,4,5,5,5,1,7,5,2,0,3,1,2,1,2,6,2,0,0,3,0,5,0
E00023374,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,3,0,4,1,2,3,7,7,3,0,0,1,0,5,0
E00023375,F,7,4,4,4,0,0,1,1,4,2,5,4,5,1,7,5,7,0,6,1,2,1,2,6,1,0,0,3,0,2,0
E00023376,B,0,2,2,4,2,2,1,5,7,7,3,0,5,3,3,0,0,7,0,5,2,2,7,7,3,1,0,5,1,5,4
E00023377,B,5,2,2,1,2,2,2,5,7,7,3,7,5,3,3,0,0,7,0,3,2,2,7,5,6,0,0,5,1,1,4
E00023378,F,7,4,4,6,0,0,1,4,4,4,5,5,5,1,7,5,1,0,3,1,2,1,2,6,2,0,0,3,0,5,0
E00023379,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,2,1,2,5,7,6,3,0,0,1,0,5,0
E00023380,E,3,2,2,4,0,0,1,3,0,5,5,0,5,1,3,0,7,7,4,3,2,5,7,7,3,0,0,5,0,1,4
E00023381,A,3,4,4,4,0,0,1,1,4,2,5,6,5,6,7,5,3,0,3,1,2,5,1,6,3,0,0,3,0,5,0
E00023382,G,0,2,2,4,2,2,1,5,7,7,3,0,5,3,2,6,3,4,0,3,2,2,7,1,3,0,0,5,0,5,4
E00023383,B,1,3,3,4,3,3,2,5,7,7,3,6,5,3,2,6,3,4,0,5,2,5,4,7,3,1,0,5,1,1,4
E00023384,F,7,1,1,4,0,1,1,3,0,0,5,4,5,1,7,5,7,2,6,1,2,0,3,4,5,7,3,3,0,2,0
E00023385,B,5,2,3,4,2,2,1,5,7,7,3,7,5,3,3,0,0,7,0,3,2,7,7,1,6,0,5,5,1,1,4
E00023386,F,7,4,2,4,0,1,1,3,0,4,5,0,5,1,7,5,7,2,6,1,2,3,0,4,1,7,3,3,0,2,0
E00023387,G,0,2,3,4,2,2,2,5,7,7,3,0,5,3,2,6,3,7,0,5,2,2,4,1,3,1,0,5,1,1,4
E00023388,B,0,3,3,4,2,2,1,5,7,7,3,7,5,3,3,0,3,7,0,5,2,2,4,1,3,1,5,5,1,1,4
E00023389,B,0,3,3,4,3,3,2,5,7,7,3,7,5,3,2,6,0,4,0,5,2,2,4,1,3,1,0,5,1,1,4
E00023390,E,5,2,2,4,2,2,1,3,0,0,5,7,5,1,3,0,0,6,0,0,2,7,0,4,3,7,3,1,0,1,4
E00023391,B,5,2,3,4,0,2,1,3,7,2,5,2,5,3,3,0,0,6,0,0,2,7,7,1,3,0,5,5,1,1,4
E00023392,B,5,2,2,4,2,2,1,5,7,7,3,7,5,3,3,0,0,7,0,3,2,7,7,1,3,1,5,5,1,1,4
E00023393,E,7,2,3,4,2,2,1,7,0,0,5,4,5,1,7,5,7,0,0,1,2,7,0,4,3,1,5,1,1,1,0
E00023394,E,1,4,2,4,0,2,1,3,0,0,3,0,5,6,3,0,0,7,4,3,2,5,7,7,3,0,5,5,1,5,4
E00023395,D,6,1,1,1,1,1,1,3,0,0,5,2,5,7,5,2,6,2,6,0,2,3,0,3,6,0,0,1,0,2,0
E00023396,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,3,1,2,3,2,4,1,0,0,3,0,5,0
E00023397,G,7,4,4,4,0,0,1,3,0,0,5,4,5,3,7,5,7,0,4,1,2,7,5,7,3,0,0,1,0,2,0
E00023398,E,6,4,4,4,1,1,1,3,0,0,2,0,5,7,5,2,6,2,6,0,2,3,0,3,3,0,0,1,0,2,0
E00023399,E,1,2,4,4,0,0,1,3,0,0,5,6,5,1,7,5,7,6,4,1,2,7,7,4,3,0,0,5,0,2,4
E00023400,E,7,4,4,4,0,0,1,3,0,2,5,0,5,5,5,2,6,2,6,1,2,3,0,4,3,0,0,1,0,2,0
E00023401,D,6,1,1,1,1,1,1,3,0,0,5,2,5,5,5,2,5,2,6,0,2,3,0,3,6,7,0,1,0,2,0
E00023402,F,1,4,4,4,0,0,1,3,0,0,5,0,5,1,7,5,7,0,6,1,2,3,0,4,2,0,0,1,0,2,0
E00023403,F,7,4,4,4,0,0,1,3,0,0,5,6,5,1,5,2,6,2,3,1,2,3,0,4,1,0,0,3,0,2,0
E00023404,F,7,4,4,4,0,0,1,7,1,4,5,4,5,5,7,5,7,2,6,1,2,3,0,4,3,0,0,3,0,2,0
E00023405,D,6,1,1,1,1,1,1,3,0,0,5,0,5,5,5,2,6,2,6,0,2,3,0,3,6,7,0,1,0,2,0
E00023406,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,7,0,4,3,0,0,1,0,5,0
E00023407,E,7,2,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,4,1,2,7,0,4,3,0,0,3,0,5,0
E00023408,E,3,2,2,4,0,0,1,3,0,0,5,6,5,6,7,5,7,6,4,3,2,7,7,7,3,0,0,6,1,5,4
E00023409,F,7,4,4,4,0,0,1,3,0,0,5,4,5,1,7,5,7,0,3,1,2,3,2,6,2,0,0,3,0,2,0
E00023410,F,7,4,4,6,0,0,1,7,1,4,5,4,5,1,7,5,7,0,3,1,2,1,2,6,1,0,0,3,0,2,0
E00023411,A,7,4,4,4,0,0,1,3,0,0,5,5,5,1,7,5,7,0,4,1,2,5,7,6,3,0,0,6,0,5,0
E00023412,F,7,1,1,1,4,4,4,7,1,5,1,6,7,5,0,4,1,2,6,6,7,0,3,4,1,2,2,0,3,7,6
E00023413,F,7,4,1,1,4,4,4,7,1,5,1,0,7,5,0,4,1,2,6,6,7,0,3,4,1,2,2,0,3,7,6
E00023414,D,6,1,1,1,4,4,4,5,1,4,1,2,7,5,0,4,1,2,6,6,7,0,3,3,6,2,2,0,3,7,6
E00023415,F,7,1,2,1,2,2,4,0,3,3,1,0,7,5,7,5,7,2,6,6,7,0,3,4,2,2,2,0,2,1,6
E00023416,D,6,1,1,1,4,4,4,7,1,4,1,2,7,5,0,4,1,2,6,6,7,0,3,3,5,2,2,0,3,7,6
E00023418,D,7,1,1,1,4,4,4,7,1,4,1,0,7,5,0,4,1,2,6,6,7,0,3,4,4,2,2,0,3,7,6
E00023419,D,7,1,1,1,4,4,4,7,1,4,1,7,7,5,0,4,1,2,6,6,7,0,3,3,3,2,2,0,3,7,6
E00023421,D,6,1,1,1,4,4,4,7,1,4,1,2,7,5,5,2,6,2,6,6,7,0,3,3,6,2,2,0,3,7,6
E00023422,F,7,1,1,1,4,4,4,7,1,6,1,6,7,5,0,4,1,2,6,6,7,0,3,3,1,2,2,0,3,7,6
E00023423,D,6,1,1,1,4,4,4,7,1,5,1,2,7,5,0,4,1,2,6,6,7,0,3,3,6,2,2,0,3,7,6
E00023424,D,6,1,1,1,4,4,4,7,1,1,1,0,7,5,0,0,2,2,6,6,7,0,3,3,3,2,2,0,3,7,6
E00023425,F,1,1,1,1,4,4,4,7,1,4,1,6,7,1,0,4,4,0,6,6,7,0,3,4,2,2,2,0,3,7,6
E00023426,F,7,1,1,1,4,4,4,7,1,4,1,0,7,5,7,5,7,2,6,6,7,0,3,4,4,2,2,0,3,7,6
E00023427,D,6,1,1,1,4,4,4,7,1,4,1,2,7,5,0,4,1,2,6,6,7,0,3,3,7,2,2,0,3,7,6
E00023428,D,7,1,1,1,4,4,4,7,1,4,1,7,7,5,0,4,4,2,6,6,7,0,3,4,1,2,2,0,3,7,6
E00023429,D,5,1,1,1,4,2,4,5,3,1,1,7,7,7,3,0,0,6,6,0,7,7,6,3,6,2,2,5,3,1,4
E00023430,D,6,1,1,1,4,4,4,7,1,4,1,2,7,5,0,4,1,2,6,6,7,0,3,3,6,2,2,0,3,7,6
E00023431,F,7,1,1,1,4,4,4,7,1,4,1,6,7,5,0,6,1,2,6,6,7,0,3,4,2,2,2,0,3,7,6
E00023432,F,7,4,4,1,4,4,4,7,1,4,1,0,7,5,0,4,0,2,6,6,7,0,3,4,2,2,2,0,3,7,6
E00023433,C,7,4,1,1,4,4,4,7,1,4,1,5,7,1,0,4,1,0,4,6,7,0,3,4,2,2,2,0,3,7,6
E00023434,B,5,3,3,1,2,2,2,0,3,4,2,7,3,7,3,0,4,7,0,5,7,7,7,1,6,1,5,5,2,1,4
E00023435,H,7,4,4,1,0,0,4,7,1,4,1,5,7,1,6,3,7,0,3,1,7,1,2,6,2,2,5,0,3,1,6
E00023436,F,7,4,4,1,4,4,4,7,1,4,1,4,7,1,0,4,1,0,3,6,7,0,2,6,2,2,2,0,3,7,6
E00023437,D,6,1,1,1,4,4,4,7,1,4,1,0,7,5,0,4,1,2,6,6,7,0,3,4,4,2,2,0,3,7,6
E00023438,F,7,4,1,1,4,4,4,7,1,4,1,6,7,5,0,4,1,2,6,6,7,0,3,4,1,2,5,0,3,7,6
E00023439,D,6,1,2,1,4,2,4,0,3,1,1,2,7,5,5,2,6,2,6,0,7,3,3,3,6,2,5,0,3,1,6
E00023440,F,7,4,1,1,4,4,4,7,1,4,1,6,7,1,7,5,7,0,6,1,7,0,3,4,2,2,2,0,3,7,6
E00023441,F,7,4,4,1,4,4,4,7,1,4,1,4,7,5,0,4,1,0,6,6,7,0,3,4,2,2,5,0,3,7,6
